Time,Date,NB Guess,SVM Guess,Tweet Text
15:45:05,2016-12-08,2,1,I just entered to win 2 round trip tickets from @Alaskaair &amp; @NBCSanDiego! You can too!   https://t.co/bybiJDQS8v
15:45:06,2016-12-08,2,1,The new international config @americanair 757 with new B/E F &amp; Slimline Y seats. Probably last refresh for these ol… https://t.co/OYoqy7UqFz
15:45:08,2016-12-08,2,1,First time on the new international config @americanair #757 with new B/E F &amp; Slimline Y seats. Probably last refre… https://t.co/TJI8ysujA6
15:45:17,2016-12-08,1,1,Thank you @AlaskaAir! I'm going to Atlanta!
15:45:23,2016-12-08,2,2,Once again @Delta flight is late pushing back for our flight.  Never fails... hate this airline
15:45:23,2016-12-08,2,2,Why make us board a plane with issues, wait for an hour, and then bring us back to the gate. Why board in the first place?!😡 @VirginAmerica
15:45:24,2016-12-08,2,1,@Larry_Boa @SBNationNFL @SBNation  I was on a red-eye from Chicago going to Las Vegas on @SouthwestAir and we did exactly this. #Champions
15:45:34,2016-12-08,2,2,@AmericanAir At the kiosk machine
15:45:51,2016-12-08,2,1,@AlaskaAir #579 shows green so far. What you show? SAN-PDX
15:46:06,2016-12-08,2,2,@Delta &amp; the list grows! They wanted a marriage certificate to prove we are married to fly with our kids?! That caused a fight with ur staff
15:46:07,2016-12-08,2,2,@united UA318
15:46:08,2016-12-08,2,2,That's a chart I'd like to: AA in Brazil https://t.co/ePY5KEA6Fj
15:46:18,2016-12-08,2,2,Valid for today only https://t.co/BtxsXlQwjO
15:46:22,2016-12-08,2,2,@AlaskaAir Are you expecting to cancel afternoon flights through PDX &amp; SEA Friday? (I'm on 2222, 2181, 570, 543)
15:46:40,2016-12-08,2,2,@KLM Komt eraan.
15:46:42,2016-12-08,2,1,@jeanpauljh @KLM Hi Jean-Paul, that sounds like an interesting destination worthy of an X-File. 🔍 Thanks for letting us know! ^Frank
15:46:45,2016-12-08,2,2,@FlyFrontier I thought FAA now said you can't charge families to sit together? Why am I getting charged online to sit by my two year old?
15:46:49,2016-12-08,2,2,Hey @JetBlue your 12 days of deals ignores everyone not on the east or west coast. Hope the next 8 days are different. 😢
15:46:51,2016-12-08,2,2,@troybhunter @AlaskaAir that's a cheap flight too!
15:46:57,2016-12-08,2,2,T-55min at bagdrop 
@Delta: "you are late, you can't make it"
me: "we'll see"
T-20min: "welcome onboard, sir"
#CrossFit#FunctionalMvmt
15:47:10,2016-12-08,2,1,Flights to Cuba an exceptionally low $54 on @JetBlue today only for some flights through 28 February.
15:47:10,2016-12-08,0,2,@Delta absolutely!
15:47:11,2016-12-08,2,2,I'm at @Lufthansa Business Lounge in Boston, MA https://t.co/utH0sJpumg
15:47:13,2016-12-08,2,2,@troybhunter @AlaskaAir hit me up when you get there! We'll party, Dawg style!
15:47:17,2016-12-08,2,1,#TravelNerdness: Orlando trip was 1st time I got to fly out of Worcester (@FlyOrh) Now we just need more routes to… https://t.co/LT4Vf8Fhd0
15:47:26,2016-12-08,2,2,I would rather walk than take @SpiritAirlines #CruelAndUnusualPunishment
15:47:42,2016-12-08,2,2,Air india better than @lufthansa . QED https://t.co/Q6XBKGksyA
15:47:46,2016-12-08,2,2,First Kanye left, now @SouthwestAir cancelled... just keep getting my heartbroken 😢
15:47:47,2016-12-08,2,2,@SouthwestAir @ShoezyLover right there with you!  SWA is pretty much just saying "sucks to be you".
15:47:53,2016-12-08,2,2,My last @AmericanAir Biz flight on a B757 had been swapped from lie flats to angled seats and I was PISSED. 👎🏽👎🏽✈️… https://t.co/b7ZVab43nL
15:47:56,2016-12-08,0,0,@AlaskaAir thanks!
15:48:05,2016-12-08,2,2,@DELTA. You force bag check when there is room on the plane and say it will be out in 20 minutes. I gotta go. It has been 43 minutes. So far
15:48:21,2016-12-08,1,1,The latest Aviation Daily - Bonaprene Fluid Power News! https://t.co/wP7G5QDFLo Thanks to @united #boeing #dreamliner
15:48:22,2016-12-08,2,2,@airwaysmagazine @AmericanAir - big fan of the tablet holders. Would be nice if there was a flip down ledge for laptops too. #PaxEx
15:48:42,2016-12-08,2,2,@Delta Why send out customer evals if they aren't read?  Why have us put through lost item tickets if not followed up on?
15:49:02,2016-12-08,2,2,@Delta I have been sitting on the runway for an hour and have now missed my connecting flight because of you all. DO SOMETHING.
15:49:07,2016-12-08,2,2,Just a reminder. Never take @AmericanAir .
15:49:10,2016-12-08,2,2,@Delta - I have a 23 hour journey with a 4yr old and 6 yr old. Upgrades to make it better? The way there or home? I've been loyal customer
15:49:21,2016-12-08,2,0,@united Gee thanks for the impeccable customer service.
15:49:30,2016-12-08,2,2,@Delta for years and have never experienced anything like this.
15:49:36,2016-12-08,2,2,@FlyFrontier thought FAA said u can't charge parents to sit next to their kids. Why am I charged $24 online for us to sit with our 2 yr old
15:49:38,2016-12-08,2,0,@JetBlue well done. 👍 https://t.co/hZP9zV9lGJ
15:49:42,2016-12-08,1,1,@AmericanAir @fly2ohare ORD is beautiful at Christmas!
15:49:43,2016-12-08,1,1,Smog? @Anne_Hidalgo @Paris Içi mon photo de la ville, à 11:46 Mardi 6 Decembre, en route @KLM Schipol - Rio de Jane… https://t.co/489ce2Tsyw
15:49:44,2016-12-08,2,2,.@Delta WAIT does this mean you're getting OMG rid of the Kit-Kat bars?!?!??
15:49:48,2016-12-08,2,2,@BrookeBCNN @Delta did you meet or interview @CaseyNeistat ?
15:49:51,2016-12-08,2,2,@HawaiianAir #SoaringWithDisneyMoanaSweepstakes
15:49:58,2016-12-08,2,2,So we just did a gig on an airplane at 35,000 feet! 😜@SouthwestAir #wocontour https://t.co/9o0qMn4RvY
15:49:58,2016-12-08,2,2,@fcsuper @drjmetz @united If it helps attract customers from low fare airlines and boosts load factors plus generates fees maybe?
15:50:03,2016-12-08,2,2,Shouts to that airport parking lot where I learned to drive a stick shift https://t.co/wYbpUc4GYh
15:50:04,2016-12-08,2,1,I'M CRYING https://t.co/sXm9s8On4q
15:50:15,2016-12-08,2,2,@jodyleetweet @AlaskaAir @TSA @SeaTacAirport do you have your KTN in the reservation/FF account?
15:50:16,2016-12-08,2,2,American Airlines celebra 15 años con la calificación perfecta.
@AmericanAir @lgbtpr @HRC #AmericanAirlines… https://t.co/6FmOQLKrQA
15:50:34,2016-12-08,2,2,@WalkingOnCars @SouthwestAir jealous af
15:50:37,2016-12-08,2,2,@Delta Detail 1- told to call 4 days prior to get seats as a family without paying to move. Did that and was told to call the next day.
15:50:58,2016-12-08,2,2,@WalkingOnCars @SouthwestAir that looks tiny, I hope you didn't end up crashing into each other all the time
15:51:01,2016-12-08,2,1,Hi @Delta! How are we looking for tomorrow's flight PDX-SEA at 5:50AM? Go or no-go?
15:51:16,2016-12-08,2,2,@SouthwestAir Entered my &amp; my husband's Rapid Rewards numbers for pts for upcoming trip but getting an error; says duplicates entered. Help?
15:51:28,2016-12-08,2,2,@Delta detail 2: called the next day and was told after 40 minutes to try the next day
15:51:34,2016-12-08,2,2,@Delta @AmericanAir @united @SouthwestAir stop loading planes like morons. Back to front is way more efficient #cmonman #commonsense
15:51:41,2016-12-08,2,2,@skennedysox great hearing you speak at the #PGATOUR meetings yesterday &amp; even better flying home with you @JetBlue… https://t.co/wj66X0hj7J
15:51:44,2016-12-08,2,2,Got a 6.5+ hour flight with @AmericanAir in less than 2 weeks and First is completely open. Let's hope I get an upg… https://t.co/4P0miK8aua
15:51:50,2016-12-08,2,2,@HawaiianAir @SoaringWithDisneyMoanaSweepstakes
15:51:57,2016-12-08,2,2,@Delta detail 3 told to try again 48 hours prior. Called and told to do it the next day
15:52:03,2016-12-08,2,2,Have been rebooked twice today with @AmericanAir trying to leave SF.    Rain, fog, mechanical. Hope that's all.
15:52:07,2016-12-08,0,0,@AmericanAir Just did! Show that guy some love. He's the best :)
15:52:08,2016-12-08,2,0,@skennedysox just handed out @RedSox ticket vouchers to everyone on @JetBlue flight from Vegas to Boston.  awesome. https://t.co/jamhGOgyiA
15:52:16,2016-12-08,2,2,@united Quite honestly, I feel taken for granted.  I foresaw the chain of events when we received the first delay notice 8 hours in advance.
15:52:21,2016-12-08,2,0,.@Delta thanks! Food is the way to many ❤️'s. While some airlines squeeze you for overhead compartments you upgrade… https://t.co/UtyssVgB1l
15:52:27,2016-12-08,2,2,@Delta called and told it wasn't possible to help. SO EHY WAS I TOLD TO CALL Everyday?!?
15:52:29,2016-12-08,0,0,@Michaelkelly707 @Delta @DublinAirport @ATLairport Beautiful a/c &amp; widget livery the nicest delta!
15:52:47,2016-12-08,2,2,@Delta then our flight was canceled and we were rescheduled.
15:52:51,2016-12-08,2,2,@vegasoz @Larry_Boa @SBNationNFL @SBNation @SouthwestAir I can't afford to drink on a plane. Mucho dinero.
15:52:52,2016-12-08,2,2,@AmericanAir AA4939 delayed delayed delayed. Delta flys RJ into EWN. Why am I waiting for a puddle jumper. Propellers are for BOATS!
15:52:56,2016-12-08,2,0,@Delta yes, was this charge for Comfort +?  If so they both may need to refunded as I did not have a Comfort Plus seat. As always thank you!
15:52:58,2016-12-08,2,2,@SpiritAirlines please instruct your flight attendants on proper conflict resolution. Please DM me to 👂how my wife was treated #SpiritMoreGo
15:52:59,2016-12-08,2,2,.@SingaporeAir's practice of welcoming Singaporeans home when planes land was originally Lee Sing Kong's idea. 🛬🤗
15:53:01,2016-12-08,2,2,Flew to set first class from LAX to ATL on @AmericanAir last night.Not worth it at all.Old plane, no personal entertainment. #disappointed
15:53:10,2016-12-08,2,2,@AmericanAir You are charging me to change my flight when the @dallascowboys flex their game time for the Bucs?No wonder I always fly @Delta
15:53:10,2016-12-08,2,1,@Delta then we got to the airport and the list the booking for me and the kids, but not my husband
15:53:25,2016-12-08,2,2,@Delta then they said we had to prove we were married to fly together
15:53:27,2016-12-08,2,2,@AmericanAir been delayed 4 hours on your plane for an hour. Still sitting#bullshit
15:53:27,2016-12-08,2,2,@united except when you are filled with rage for having to pay for your overhead storage.
15:53:29,2016-12-08,2,2,@tommy_thayer @KISSOnline @AmericanAir @Boeing a trusty man steering that aircraft
15:53:29,2016-12-08,2,2,When you're anxiously awaiting the snack trolley on the plane 😄 #travel @JetBlue #hungry #ilovesnacks https://t.co/5LtgJf5y37
15:53:36,2016-12-08,2,2,@Delta that caused a flight with your staff
15:53:37,2016-12-08,2,1,@Delta do you offer discounts for service animals
15:53:38,2016-12-08,2,2,@AmericanAir I just got a text msg from AA saying "unable to rebook" as I sit here on one of your planes at LGA...
15:53:40,2016-12-08,2,2,@united @kristinagosta if you hate delays, why do you have so many of them???
15:53:48,2016-12-08,2,2,@Delta we've been trying to check in for an hour
15:54:12,2016-12-08,2,2,Headed West @AmericanAir https://t.co/WWxkp15UfL
15:54:18,2016-12-08,2,2,@WalkingOnCars @SouthwestAir And the next one will be under water then? https://t.co/QUrN61piAS
15:54:29,2016-12-08,2,2,@SouthwestAir I can DM you a screenshot of the error I'm receiving if you can look into this further for me. Just let me know.
15:54:38,2016-12-08,2,2,Whoa! @williamtylertn is the house music on this @Delta flight!!! https://t.co/N0JaISGnxk
15:54:53,2016-12-08,2,2,@SouthwestAir you must work on your efficiency at MDW. Waited 30-45 minutes on baggage from the time we landed. Flight #3443 #Ashame
15:54:54,2016-12-08,2,2,@united I asked to be rebooked when I saw layover would be reduced to around 10 minutes at a huge airport (IAH).
15:55:00,2016-12-08,2,0,@SouthwestAir For sure!  TY again!!!  Getting ready to book a family trip thru your airline.  :)
15:55:02,2016-12-08,2,2,@Delta if I do the status match for Gold but then fly 25 MQSs in the 90 days, will I get Platinum?  Looking to abandon crappy @AmericanAir
15:55:14,2016-12-08,2,2,@KLM The invoice tool on your website is still broken. Got an invoice with Formula Error: fetchStringVar instead of company info.
15:55:16,2016-12-08,2,2,Oh hey @AmericanAir can I tag along? I promise it'll be fun! https://t.co/drtT0GjAvS
15:55:16,2016-12-08,2,1,@Delta Confirmation number HVAGZ5
15:55:18,2016-12-08,2,1,Ellen just gave her audience two round trip @JetBlue tickets, can I please get that? @TheEllenShow 🙏🏼
15:55:19,2016-12-08,2,2,Officially a gold member with @AmericanAir lol leveling up
15:55:19,2016-12-08,2,1,Hello #ATL @united
15:55:30,2016-12-08,2,2,https://t.co/zPrcmJZAz0 @Delta @NAMAvending
15:55:30,2016-12-08,2,2,22 cancellations by @AlaskaAir to/from @SeaTacAirport b/c of wx - especially #portland Airline taking more proactive steps #komonews tonite
15:55:37,2016-12-08,2,2,@Delta here's hoping todays agents don't humiliate n kick us out of our upgraded seats like yesterday's E11 SR22054169 #noresponsetoityet
15:55:42,2016-12-08,2,2,@united, so you won't be charging for overhead bin space even with #BasicEconomy fare that multiple sources of have been reporting?
15:55:48,2016-12-08,2,2,THIS FRIDAY! We're at @DowntownDenver for @SouthwestAir Skating Rink. We play 7-9pm. Info: https://t.co/G5IoDvM7kY #DenverMusic #RosesOnIce
15:55:52,2016-12-08,2,2,@WalkingOnCars @SouthwestAir Crazy and very cool👍🎸🎶 Was fun?
15:55:56,2016-12-08,2,2,@Delta is bad.  App is useless for boarding passes &amp; check in the day b4 &amp; gate staff the same.  JOKE.
15:55:57,2016-12-08,0,0,@WalkingOnCars @SouthwestAir well that'd be amazing to attend
15:55:59,2016-12-08,2,2,@united here's a picture of the texts received. https://t.co/PXUFDuNVC3
15:56:04,2016-12-08,2,2,@conz @AmericanAir and the problem is not that. Is how many seats there ARE left upgrades. I was 3 times number one on the list. Last trip
15:56:11,2016-12-08,2,2,@SouthwestAir Do you anticipate cancelling flights out of #PDX this evening due to weather?
15:56:14,2016-12-08,2,1,@Delta email usafccf99@yahoo.com. Address 8139 Heritage Woods Dr Panama City FL 32404.  Thank you!
15:56:18,2016-12-08,2,2,@SouthwestAir same thing happened last night with my father's 1:30pm flight from LAS. So it's not just nighttime crew
15:56:43,2016-12-08,2,1,#freetickets for @JetBlue #travelers to  @RedSox #game @skennedysox https://t.co/t6D1lfyvhD
15:56:44,2016-12-08,2,2,👀👀👀 day 10 &amp; 11 gone be lit!!! cc: @feathersandwax https://t.co/KF9u5iUMcb
15:57:09,2016-12-08,2,2,Hola #TampaFlorida @FlyTPA @AmericanAir #AAteam #Airbuspilot https://t.co/weP09t9WCv
15:57:10,2016-12-08,2,2,bruh if i find a cheap ass flight to puerto rico for christmas thru this imma be pissed!!! https://t.co/KF9u5iUMcb
15:57:12,2016-12-08,2,1,Wow!  Passengers on @JetBlue flight from Las Vegas to Boston were treated to 2 tickets to Red Sox game in April!  #TheGiftOfSox.  Thanks!
15:57:22,2016-12-08,0,0,@Malcolm_McD @JetBlue ... Thanks 👍
15:57:23,2016-12-08,2,2,@USAFCCF Please reach out to us on our new twitter channel at @Delta for assistance in the future. We’ve moved.  *LS
15:57:28,2016-12-08,2,2,@united I really have to give you credit, this reply was the most deceptively crafted thing I've read in a while.
15:57:30,2016-12-08,2,2,@conz @AmericanAir and the problem is how many seats there ARE left for upgrades. I was 3 times number one on the lists last trip
15:57:32,2016-12-08,2,0,@SouthwestAir Just had the single best flight of my life on flight #2883. Give those people a raise!
15:57:41,2016-12-08,2,0,@SouthwestAir haha which class will get me an internship with the company KT :)
15:57:41,2016-12-08,2,2,@KLM hello, I have my reservation code, but I cannot check out my fligth information. The web site give me the foll… https://t.co/K6hAm54KXk
15:57:45,2016-12-08,2,2,@AmericanAir Delayed 4 hours so far for flight to take off from CLT to STT. They say waiting for catering. #Unbelieveable
15:57:47,2016-12-08,0,0,@Delta thank you!😁
15:57:50,2016-12-08,2,2,I'm so upset I discovered this late! :( https://t.co/6Lr19KmBDS
15:58:09,2016-12-08,1,1,Airline Stock Roundup: @AmericanAir, @JetBlue Commence #Flights to Havana; #Lufthansa in Focus - Nasdaq : https://t.co/IiEBMomWzY
15:58:15,2016-12-08,2,0,@SouthwestAir @FrenchieManny Ahh! it's Manny. He's so adorable. :D :D
15:58:16,2016-12-08,2,2,@united Thanks for your response. The new tiered "basic economy" is another way of charging for carry-on luggage https://t.co/Oon3p4UhpU
15:58:25,2016-12-08,1,1,@AmericanAir good afternoon! Do you guys know if I can leave Venezuela with a passport that will expire in 5 months? Thanks!
15:58:28,2016-12-08,2,2,@Delta testing return to free meals while @united is charging carry on luggage. Don't be like united-be like delta https://t.co/tSZlwHAhEC
15:58:56,2016-12-08,2,0,@ESPNForsberg @FlyOrh @JetBlue soooooooo much faster
15:58:56,2016-12-08,2,0,Beste mensen van @KLM: ik kies een vlucht waar ik een ticketprijs voor betaal, en nu moet ik ook al voor economy st… https://t.co/p4sXvOgY6w
15:59:03,2016-12-08,2,2,@VirginAmerica ranked as having the healthiest airplane food. Something to consider next time you book a flight. 
https://t.co/BHj50zZICo
15:59:06,2016-12-08,2,2,@united boards at 105. Departs at 4. ASSGIN BLAME https://t.co/Fxo80TEzv2
15:59:10,2016-12-08,2,2,@united A 7:30pm arrival time needlessly turned into a 12:45am arrival time.
15:59:45,2016-12-08,2,2,@JetBlue Yesterday's deal that failed was roundtrip flights NOT one-way....this really isnt the way to "make it up to" your customers
15:59:47,2016-12-08,2,2,@aprilmacie @united. I'll just leave this here for you https://t.co/J0ntijbC7E
15:59:49,2016-12-08,2,2,@AmericanAir employees celebrate the holiday by giving back via @ThePackShackNWA - SO grateful! #AATeam… https://t.co/nF7xqbrsfL
15:59:58,2016-12-08,2,2,RT @JetBlue: Let's go to Central Park https://t.co/BRYvtOubZu
15:59:59,2016-12-08,2,2,@Allegiant I have called and spoken with a rep, and asked for mgmt to call me back, which they did, but left a message with no return number
16:00:01,2016-12-08,2,2,In flight food @united destroys @delta.  In flight wifi @delta destroys @united.  So far it's a draw.  Final leg to decide the winner.
16:00:01,2016-12-08,2,2,The Monocle 100 in association with @lufthansa: we kick off with a few things to think about before you touch down. https://t.co/qd3lFXgoH0
16:00:13,2016-12-08,2,2,@united when you worry about nickels and dimes, customers will go where service is valued over the fees. #customerexperience
16:00:14,2016-12-08,2,2,@KLM waar betaal ik anders ticketprijs voor? Een staanplaats?! Zo kan ik ook mooie "aanbiedingen" maken...
16:00:16,2016-12-08,2,1,Get @Jetblue points via @amazon and @lyft https://t.co/sd1dQhvoTz https://t.co/cVI6nY5qAL
16:00:24,2016-12-08,2,2,@Delta "you know how it goes" isn't a response to moving a gate 20 minutes before a flight and not notifying the people already waiting.
16:00:26,2016-12-08,2,2,#SouthwestPassport  @SouthwestAir
16:00:26,2016-12-08,2,2,@JetBlue How can I get a supervisor to honor yesterday's deal to San Francisco?
16:00:27,2016-12-08,2,2,@nrc coverage of the appalling treatment of Joe Moses by @KLM. @KLM_press we are still waiting. @BRITDOC… https://t.co/5uTIFphcX5
16:00:31,2016-12-08,2,1,@united @Delta I should add I'm talking domestic product here.
16:00:34,2016-12-08,2,2,@OppositionDoc @KLM is this the way to threat people? You dont deserve the name royal dutch airlines @IACCseries
16:00:50,2016-12-08,2,2,@Allegiant I would like to speak with a person! My father DID NOT fly that day-
16:00:57,2016-12-08,2,2,@Delta @DeltaAssist Sadly @Route66Guy and I had some meal issues this flight. Are you able to assist?
16:00:59,2016-12-08,2,2,@Delta if you offer mobile services you should send gate change push notifications. It's not that hard to code.
16:01:00,2016-12-08,2,2,Next for departure and my @JetBlue flight returned to the gate. You have got to be kidding me.
16:01:05,2016-12-08,1,1,@Delta I sent a DM
16:01:11,2016-12-08,2,1,Hey @Delta - what medallion status do I need to be to score a date with Christian (Mexico) from your preflight safety video???
16:01:12,2016-12-08,2,2,@Delta if you want I can show your tech team how to do it
16:01:16,2016-12-08,2,2,Hey @SouthwestAir Can I pay extra to bring a third bag of luggage with me?
16:01:22,2016-12-08,2,2,But what if your personal item needs to go overhead? .@united seems like you are trying to charge for what should b… https://t.co/UlVV7jivQh
16:01:41,2016-12-08,2,2,@Delta this is one of the many reasons @JetBlue is kicking your fucking ass
16:01:42,2016-12-08,2,2,@AmericanAir the pilot who flew flight 2307 DFW -&gt; MIA today - smoothest touchdown I can remember. Kudos!
16:01:45,2016-12-08,2,2,@united I don't think you are paying attention.   I said 'days ago' and you're asking if I have been rebooked and asking me to be patient.
16:01:51,2016-12-08,2,1,@JetBlue is selling flights to #Cuba starting at $54 https://t.co/7jeFPFYPWu https://t.co/ybvG03fHI0 (via@TravelLeisure) #travel
16:01:53,2016-12-08,2,2,@Delta oh man I ❤️Delta cookies don't get rid of them 😏
16:02:02,2016-12-08,2,2,Will travelers see a rise or fall in airfare pricing in 2017? https://t.co/BAxllnYgKT (Sponsored by @SouthwestAir) https://t.co/QvuvfEvhVL
16:02:05,2016-12-08,2,2,@Delta @DeltaAssist You guys have NOOOO flights to Cabo San Lucas now I have to fly United 😱😱😱

#PrayForMe
16:02:19,2016-12-08,2,2,@SouthwestAir now on the ground from flt 1030 to Raleigh I’d like to say the flight attendants were the worst on your crew. And no wifi.
16:02:24,2016-12-08,2,2,@AmericanAir How do I initiate a refund request for wifi purchase on a flight (it didn't work)? Thanks!
16:02:26,2016-12-08,2,1,@WalkingOnCars @SouthwestAir Sometimes you're flying high, you're flying low ✈✈✈
16:02:30,2016-12-08,2,2,@Delta I don't really have an active SkyMiles # currently... that's why I'm asking about status match. I'm Platinum with @AmericanAir
16:02:32,2016-12-08,2,2,@SouthwestAir Thank you for finding (+ delivering) my stuff TSA messed up &amp; getting #20 in early
16:02:41,2016-12-08,2,2,@WIRED @SouthwestAir pay for checked bags? Pay for overhead space? Southwest is gonna need more planes!!
16:02:46,2016-12-08,2,2,.@hawaiianair probably just made their nicest of their iconic office calendars, honoring Polynesian voyaging in 2017 https://t.co/AqXi2II7Fs
16:02:47,2016-12-08,2,0,"When we're smiling, everything's good &amp; we're always smiling." Props to Brynne and crew helping a first-time flyer… https://t.co/Vf3415yXEG
16:03:27,2016-12-08,0,0,@AmericanAir love u
16:03:32,2016-12-08,2,1,@WalkingOnCars @SouthwestAir Some days you're flying high, you're flying low ✈✈✈
16:03:39,2016-12-08,2,2,@HawaiianAir what kind of plane was it? I know it's not an airbus
16:03:42,2016-12-08,2,2,@_Enlightnd_ @Delta I'll activate my Stanhope. https://t.co/J4avwnVeqv
16:03:44,2016-12-08,2,2,there is on a bomb on one of your planes, you have 10 minutes to figure out which. @southwestair
16:03:56,2016-12-08,2,0,@SpiritAirlines I sent the info, thank you for the quick response
